HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,Date,FTR,HTR,league,season,data_source,home_win,draw,away_win,goal_difference,total_goals,match_intensity,home_advantage,year,month,day_of_week,is_weekend,match_number,home_goals_avg_5,away_goals_avg_5,home_conceded_avg_5,away_conceded_avg_5,league_avg_goals,league_home_advantage,league_goal_variance,league_draw_rate,home_team_encoded,away_team_encoded,result_encoded,home_goals_scored,away_goals_scored,home_goals_conceded,away_goals_conceded,home_form_3,away_form_3,home_goals_scored_3,away_goals_scored_3,home_goals_conceded_3,away_goals_conceded_3,home_form_5,away_form_5,home_goals_scored_5,away_goals_scored_5,home_goals_conceded_5,away_goals_conceded_5,home_form_10,away_form_10,home_goals_scored_10,away_goals_scored_10,home_goals_conceded_10,away_goals_conceded_10,home_consistency,away_consistency,home_goal_consistency,away_goal_consistency,is_midweek,season_encoded,home_fatigue,away_fatigue,home_rest_days,away_rest_days,month_of_season,season_phase,month_sin,month_cos,home_early_season_form,away_early_season_form,home_mid_season_form,away_mid_season_form,home_late_season_form,away_late_season_form,home_position_trend,away_position_trend,home_position_momentum,away_position_momentum,home_matches_last_7d,away_matches_last_7d,home_fatigue_index_7d,away_fatigue_index_7d,home_matches_last_14d,away_matches_last_14d,home_fatigue_index_14d,away_fatigue_index_14d,home_matches_last_21d,away_matches_last_21d,home_fatigue_index_21d,away_fatigue_index_21d,home_travel_factor,away_travel_factor,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,is_monday,is_midweek_game,is_weekend_game,is_afternoon_game,is_holiday,is_derby,home_winning_streak,away_winning_streak,home_losing_streak,away_losing_streak,home_momentum_score,away_momentum_score,home_points_trend,away_points_trend,home_goal_diff_trend,away_goal_diff_trend,home_clean_sheet_streak,away_clean_sheet_streak,home_current_position,away_current_position,home_position_change,away_position_change,home_distance_from_promotion,away_distance_from_promotion,home_distance_from_relegation,away_distance_from_relegation,home_pressure_index,away_pressure_index,cross_league_home_advantage,cross_league_avg_goals,cross_league_draw_rate,transfer_learning_factor,home_goal_rate,away_goal_rate,home_defensive_strength,away_defensive_strength,home_offensive_strength,away_offensive_strength,match_balance,goal_difference_ratio,home_team_strength,away_team_strength,team_strength_diff,home_team_win_rate,away_team_win_rate,home_team_avg_goals,away_team_avg_goals,target
Blackburn Rovers FC,Leicester City FC,-0.35133907704959016,2.770615457155542,0.5788756183614127,2.3861803969338578,2023-01-10,A,A,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-2.184252092139444,1.7204201728033315,1.7204201728033315,-2.184252092139444,-1.0058997562016885,-1.3186401205996585,-0.8763010720615614,-0.5274424032269349,-1.6847631548831854,-0.5712295887253702,4.267760677022539,4.9807607909506295,-0.6303274059507403,-0.07836181535284027,-0.027505295127924694,-0.07143634095130087,0.042140512417845145,-1.5341780977970303,-0.3849982754133722,-1.3238722966157985,-0.35133907704959016,2.770615457155542,2.770615457155542,-0.35133907704959016,-0.18199701822935885,-0.18670171187119383,0.168078943406581,-0.005017091159231445,0.10409463496822334,-0.010122445214939794,-0.1842326327875097,-0.19526987708182914,0.1423963549340212,0.011283480709692456,0.15109001922835047,-0.1076178597756843,-0.19246358124886634,-0.20537510086429764,0.12567277010029668,0.029640357207060288,0.07380589140311418,0.009577600888426544,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,-0.169859378634136,-0.21001030191111897,-0.19618676432891707,-0.23432781959809457,mid,-1.1725166975237409,-0.8067597348419179,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,-0.24046806950382438,-0.23347795543061975,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,-0.21298785788553065,-0.26228754987520875,1.9293061504650375,-0.2817180849095055,-0.41034726723238435,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,-0.2741532113529478,-0.29455489378252403,-0.13848931195005032,-0.09038650467396951,-0.04472518049499477,0.10231916328315038,0.0,0.0,0.4315080472176054,-1.2172679241664497,0.0,0.0,0.4242977648090008,-1.2599461045780926,-0.4688376326304143,1.2327708023035728,0.5900420676628099,-0.5600826623702635,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.3792871519721222,0.3792871519448685,0.7526691171481884,-1.1482422568886497,-0.35133907704959016,2.770615457155542,2.2281393056439667,-0.3792871519584953,-0.5738397425731498,1.4055801069108618,-1.298170603018089,-0.6132515145487826,1.6909696370921794,0.5989573697517446,1.3922018747467562,0
Preston North End FC,Queens Park Rangers FC,-1.1338048715265605,0.8539577906555301,-0.7932213581214019,-0.7005191509276986,2023-01-12,A,D,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-1.3938613641695874,-0.20312897912261127,-0.20312897912261127,-1.3938613641695874,-1.0058997562016885,-1.3186401205996585,0.16911073320486283,-0.5274424032269349,-1.6565225432333228,-1.875117428765863,1.2396139944475033,1.4368690321363935,-1.9289419468404403,-0.07836181535284027,-0.027505295127924694,-0.07143634095130087,0.042140512417845145,0.3216147845956557,0.5024553763869433,-1.3238722966157985,-1.1338048715265605,0.8539577906555301,0.8539577906555301,-1.1338048715265605,-0.18199701822935885,7.420622461984259,0.168078943406581,12.17938521943437,0.10409463496822334,-5.238145391794602,-0.1842326327875097,8.904117174825858,0.1423963549340212,13.536982605519087,0.15109001922835047,-6.096618177640461,-0.19246358124886634,8.453378930397779,0.12567277010029668,13.959432215078428,0.07380589140311418,-7.154571273312721,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,7.107136273416435,0.03564395032436421,-0.19618676432891707,-0.23432781959809457,mid,-1.1725166975237409,-0.8067597348419179,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,6.140999017750481,-0.24046806950382438,-0.23347795543061975,0.0,0.0,0.0,0.0,4.13223985454516,-0.17996850826633903,1.2831738024788653,-0.057721306647495904,4.13223985454516,-0.17996850826633903,1.509377359530755,-0.06878668063009517,3.1902109809257504,-0.17996850826633903,1.5724219682084415,-0.07134888734519612,-0.21298785788553065,-0.26228754987520875,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,0.6136108038679581,0.0,0.0,0.0,0.0,0.0,0.0,-0.2741532113529478,1.030747230867562,-0.13848931195005032,2.158253367702833,-1.298960575299883,5.377544603221513,0.0,0.0,-0.9764836615538518,-0.4992403491897098,0.0,0.0,-1.0314160599645643,-0.5256614361575381,0.9855856802741559,0.49484461782608213,0.04340908944658275,0.9047489161365795,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.7334000602858575,-0.7334000601256226,1.0135811158002674,-0.23598452476686413,-1.1338048715265605,0.8539577906555301,0.9726096114583244,0.7334000602057401,0.7813813465716168,0.331508421919862,0.30373964044020996,0.742687107667413,0.22229934065676538,0.46450938404526737,-0.18655831920574828,0
Ipswich Town FC,Cardiff City FC,1.2640360890732734,0.9201119236315368,-0.757811072730619,0.8094807846021371,2023-02-09,H,A,E1,Winter,football-data-api,1.0924964014113614,-0.5501654227022675,-0.6730463973541891,0.2448490028376043,1.558762089989156,1.558762089989156,0.2448490028376043,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.3251507349070775,2.024233335437684,1.1930130360009328,1.6005911481337654,1.9139985348356152,-3.1648351766882667,-0.07608735569598278,-1.8756150938701863,-1.1811098110129612,-0.677658305923483,-1.2724519272136876,0.9903517694478082,1.2640360890732734,0.9201119236315368,0.9201119236315368,1.2640360890732734,-0.18199701822935885,-0.18670171187119383,0.168078943406581,3.7256553406276867,0.10409463496822334,5.70019761205416,-0.1842326327875097,-0.19526987708182914,0.1423963549340212,4.152639909961785,0.15109001922835047,6.433881477075617,-0.19246358124886634,-0.20537510086429764,0.12567277010029668,4.294723628424065,0.07380589140311418,7.834635644364881,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,1.6493895343785068,4.457420490563061,0.06642543989089318,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,-0.24046806950382438,-0.23347795543061975,0.0,0.0,0.0,0.0,-0.13815999513676827,7.468693093053069,0.05135741382351216,9.952329520971531,-0.13815999513676827,7.468693093053069,0.047560715398929906,11.093136529444955,-0.16790584110135529,7.468693093053069,0.04831359791752012,11.343227219047103,-0.21298785788553065,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,1.5087166182400331,-0.29455489378252403,4.221359397588571,-0.09038650467396951,4.217382621152317,-0.8425849714210601,0.0,0.0,-1.5396803450624346,-0.3556348341943618,0.0,0.0,-1.4681302073966338,-0.3788045024734273,1.567355005435984,0.347259380930584,-1.049856866985871,1.1977152318379483,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.1322300544822854,0.1322300544716813,0.9855681314075334,0.6476783888298473,1.2640360890732734,0.9201119236315368,-0.8380210335292486,-0.13223005447698336,1.789245588047969,0.331508421919862,0.9742936329890078,1.7057116973095974,0.46707772339600123,1.7987009686989535,-0.38451134354397826,2
Coventry City FC,Watford FC,1.1313686494761674,1.7733482099279376,0.5657691406959496,0.9284589102849953,2023-02-09,D,D,E1,Winter,football-data-api,-0.9153348228041135,1.8176351306998964,-0.6730463973541891,-0.4450060272331142,2.0710819251202386,2.0710819251202386,-0.4450060272331142,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.4963319424350947,1.9006802394659514,2.565195072064335,3.2490741798069296,2.051956957559474,1.5495694171465948,0.3674506497462852,1.1893931229386974,-3.557750609095963,-1.1059182018602567,1.5378179701539778,-0.16676026358399512,1.1313686494761674,1.7733482099279376,1.7733482099279376,1.1313686494761674,-0.18199701822935885,-0.18670171187119383,0.168078943406581,3.579388855801626,0.10409463496822334,5.580394924561703,-0.1842326327875097,-0.19526987708182914,0.1423963549340212,3.990271956625187,0.15109001922835047,6.296640623161081,-0.19246358124886634,-0.20537510086429764,0.12567277010029668,4.127504782766114,0.07380589140311418,7.67046568996809,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,0.09965897884921847,-0.21001030191111897,2.079785672242772,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,3.6756165110267913,7.0716605273679125,0.0,0.0,0.0,0.0,4.13223985454516,-0.17996850826633903,1.2831738024788653,-0.057721306647495904,4.13223985454516,-0.17996850826633903,1.509377359530755,-0.06878668063009517,3.1902109809257504,-0.17996850826633903,1.5724219682084415,-0.07134888734519612,-0.21298785788553065,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,0.6136108038679581,0.0,0.0,0.0,0.0,0.0,0.0,-0.2741532113529478,-0.29455489378252403,-0.13848931195005032,-0.09038650467396951,-1.298960575299883,-2.4846646977617524,0.0,0.0,0.14990970546331395,0.6496037707730742,0.0,0.0,0.13315499985428778,0.649194033315349,-0.17795297004950023,-0.6858372773379031,1.1366750458790364,0.318816284733842,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.19661348347010593,0.1966134834587862,0.8162783424498813,0.6999505101841871,1.1313686494761674,1.7733482099279376,-0.5346399157093309,-0.19661348346444607,-0.29704392330485535,-0.6888596788215869,0.2514794402010559,-0.21369593308068732,-1.1974152792308013,0.9848481274124267,0.3388128799429357,1
Birmingham City FC,Millwall FC,-0.3429491741895231,-0.10662777212060183,-0.7980491630348266,0.8065715804413147,2023-02-09,D,A,E1,Winter,football-data-api,-0.9153348228041135,1.8176351306998964,-0.6730463973541891,-0.16643131094689206,-0.32114025531755946,-0.32114025531755946,-0.16643131094689206,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.6658735529752386,-0.5667722857893135,-0.28319694166626674,-0.32358221456358693,-0.6685001421984046,-2.42455718423267,-0.5793576209153022,1.829180751808173,-0.35874229016674003,-1.6769313964426216,-0.08918039147993373,-0.16676026358399512,-0.3429491741895231,-0.10662777212060183,-0.10662777212060183,-0.3429491741895231,-0.18199701822935885,-0.18670171187119383,0.168078943406581,-4.896053777406311,0.10409463496822334,1.8637074765107495,-0.1842326327875097,-0.19526987708182914,0.1423963549340212,-0.7139508720433775,0.15109001922835047,4.167801238251354,-0.19246358124886634,-0.20537510086429764,0.12567277010029668,-0.7172610405549343,0.07380589140311418,5.123910092490085,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,0.05065564112497222,4.539305241308223,2.6050100806823924,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,2.895449539441665,6.140999017750481,4.9809780378703294,-0.23347795543061975,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,2.284111165600001,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,2.925869559711377,-0.29455489378252403,8.58120810712719,-0.09038650467396951,5.5245182167685485,-3.9214844583098576,0.0,0.0,1.4171022433576255,0.7932092857684221,0.0,0.0,1.4432974421504965,0.7960509669994599,-1.3414916203731564,-0.8334225142334013,-1.3231733560939842,0.02584996903247361,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.0884186534756684,0.08841865354691773,-1.3639211809819378,-1.1784036403891918,-0.3429491741895231,-0.10662777212060183,-0.977153745856427,-0.08841865351129305,-1.3795881785871063,-0.6888596788215874,-0.46876078920419606,-1.311765350235914,-0.5609914841087887,-1.3931609574951862,-0.9158456824593321,1
Middlesbrough FC,Queens Park Rangers FC,-1.1124671504943748,0.8428272536131322,-0.7336745047099538,0.8997671581171149,2023-02-09,A,A,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-1.3710842156206595,-0.19579026468693134,-0.19579026468693134,-1.3710842156206595,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.4190133941301455,-1.8136837333374383,1.304707224162125,1.5131313721587283,-2.0090898453600965,0.3334059505540827,-0.9447578724192814,-1.8491965772703245,-0.03861139375436567,-0.24939840998670926,0.5024553763869433,-1.3238722966157985,-1.1124671504943748,0.8428272536131322,0.8428272536131322,-1.1124671504943748,-0.18199701822935885,-0.18670171187119383,0.168078943406581,-4.896053777406311,0.10409463496822334,1.8637074765107495,-0.1842326327875097,-0.19526987708182914,0.1423963549340212,-0.7139508720433775,0.15109001922835047,4.167801238251354,-0.19246358124886634,-0.20537510086429764,0.12567277010029668,-0.7172610405549343,0.07380589140311418,5.123910092490085,-5.794172428326015,0.08729639429689881,7.959133431618824,-0.11572025026678627,1.1527216156937767,1.1208937882744947,-0.130142166190768,7.107136273416435,2.410301721934035,-0.19618676432891707,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,3.2404960020789453,-0.23347795543061975,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,-0.21298785788553065,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,2.925869559711377,-0.29455489378252403,8.58120810712719,-0.09038650467396951,4.771976979885616,-3.9214844583098576,0.0,0.0,-0.6948853197995604,-0.4992403491897098,0.0,0.0,-0.7402732950098513,-0.5256614361575381,0.6947010176932419,0.49484461782608213,0.5900420676628099,0.9047489161365795,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.7442576285072845,-0.7442576283436007,1.0187499798134363,-0.24438382717089072,-1.1124671504943748,0.8428272536131322,0.9364282832366364,0.7442576284254427,0.41940990182141225,0.331508421919862,0.06291216836881258,0.6285508600061168,0.22229934065676538,0.8934190772209677,-0.18655831920574828,0
Stoke City FC,Preston North End FC,-1.1181863946203094,0.8857853850893729,-0.810889338487227,-0.7281530877484089,2023-02-09,A,D,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-1.4051418082551381,-0.1693096644125099,-0.1693096644125099,-1.4051418082551381,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.3160850708054426,-1.802589789292097,1.2631838871349106,1.413540144125774,-1.9521244531865602,0.1443010069726062,-2.585135157080262,1.2897713853183626,2.9008052292108957,1.0353812778236118,0.354546434420224,-1.3238722966157985,-1.1181863946203094,0.8857853850893729,0.8857853850893729,-1.1181863946203094,-0.18199701822935885,1.5911477260532048,0.168078943406581,-4.896053777406311,0.10409463496822334,-5.569667419591158,-0.1842326327875097,1.2120083659097625,0.1423963549340212,-5.418173700711941,0.15109001922835047,2.038961853341625,-0.19246358124886634,0.964995664211744,0.12567277010029668,-5.5620268638759836,0.07380589140311418,2.577354495012081,-0.05067789295911969,0.08729639429689881,-0.16016000048196838,1.1623791204689686,1.1527216156937767,1.1208937882744947,-0.130142166190768,-0.046520469277346654,-0.21001030191111897,4.880982517254082,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,3.2404960020789453,1.389886151857943,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,-0.21298785788553065,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,2.925869559711377,0.19138921858917426,8.58120810712719,1.408706743577232,4.771976979885616,-3.8273942866949504,0.0,0.0,1.2763030724804796,-0.9300568941757538,0.0,0.0,1.29772605967314,-0.9662322372098708,-1.3414916203731564,0.9376003285125766,-1.049856866985871,0.02584996903247361,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.8752124134383235,-0.8752124132540097,0.9995545380442062,-0.24210207688575106,-1.1181863946203094,0.8857853850893729,0.990528511581796,0.8752124133461666,-1.2384193151345264,0.740678587630719,-1.3068403920126597,-1.2824160294087235,0.7118561061352368,-1.6885924217088963,0.40321410455684786,0
Stoke City FC,Preston North End FC,-1.0749878964746795,0.8213088872840586,-0.8139878742165687,-0.7284340330679079,2023-02-09,A,D,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-1.3297006347882803,-0.18430034331671352,-0.18430034331671352,-1.3297006347882803,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.316720314914663,-1.8045499728931265,1.2180331956077568,1.3747658747551161,-2.082508230530991,0.44558459475687606,-1.7101479180853032,1.5949227956487393,1.7469249166289909,1.0353812778236118,0.354546434420224,-1.3238722966157985,-1.0749878964746795,0.8213088872840586,0.8213088872840586,-1.0749878964746795,2.92053864498121,-0.18670171187119383,-10.540420687109602,-0.005017091159231445,-6.046329455148743,-0.010122445214939794,1.9279795820722332,-0.19526987708182914,-6.905189601736438,0.011283480709692456,2.9627021494183197,-0.1076178597756843,1.7537092757613042,-0.20537510086429764,-9.75963140801256,0.029640357207060288,4.620282238748708,0.009577600888426544,-0.05067789295911969,0.08729639429689881,1.1240778098764652,-0.11572025026678627,1.1527216156937767,1.1208937882744947,0.16615848064242003,-0.169859378634136,2.410301721934035,5.318669524287098,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,-0.2179370621085124,-0.24066809979229967,1.7175742207614835,3.8249323127907875,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,4.781210189085534,-0.26228754987520875,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,0.6136108038679581,0.0,0.0,0.0,0.0,0.0,0.0,0.4115659538751217,1.9584587181226225,3.1313972202039153,5.9059864883308375,-2.8770369248262115,-2.038151310784899,0.0,0.0,1.2763030724804796,-0.9300568941757538,0.0,0.0,1.29772605967314,-0.9662322372098708,-1.3414916203731564,0.9376003285125766,-1.049856866985871,0.02584996903247361,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,0.7586159498801557,-0.7586159497109427,1.0291621891304195,-0.2599176295502077,-1.0749878964746795,0.8213088872840586,0.8706907780406423,0.7586159497955494,-1.2384193151345264,0.740678587630719,-1.3068403920126597,-1.2824160294087235,0.7118561061352368,-1.6885924217088963,0.40321410455684786,0
West Bromwich Albion FC,Huddersfield Town AFC,-0.3653422906567928,0.8313126755466661,-0.8388305333939428,0.8194302909769726,2023-02-09,A,A,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-0.8380260568130946,0.33032097570998165,0.33032097570998165,-0.8380260568130946,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.3441751768870696,-0.5113607653930601,1.2665758127440605,1.4905360219501582,-0.5859796251028642,0.07763814181926451,4.195238934826281,3.3642391029371264,-2.5607396293756666,1.6063944724059767,-0.9766340432802492,-1.3238722966157985,-0.3653422906567928,0.8313126755466661,0.8313126755466661,-0.3653422906567928,2.92053864498121,-0.18670171187119383,-3.606625058736108,-0.005017091159231445,-0.6684529779917455,-0.010122445214939794,2.4961724620105175,-0.19526987708182914,-6.905189601736438,0.011283480709692456,-0.8967251437558778,-0.1076178597756843,2.0698300897129935,-0.20537510086429764,-6.559244740396958,0.029640357207060288,4.620282238748708,0.009577600888426544,5.692816642407776,0.08729639429689881,1.955626843121006,-0.11572025026678627,1.1527216156937767,1.1208937882744947,0.02028739297069669,-0.169859378634136,5.030613745779188,5.406206925693702,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,6.008836140991842,6.140999017750481,2.892399594920668,7.0716605273679125,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,-0.21298785788553065,3.9508352985139714,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,-1.6296975113482326,0.0,0.0,0.0,0.0,0.0,0.0,0.5487097869207356,2.356049355517648,4.221359397588571,8.154626360707638,-2.952933259277742,-1.1534007230121914,0.0,0.0,-0.1316886362909775,1.224025830754466,0.0,0.0,-0.15798776510042523,1.2366217680517926,0.1129316925314138,-1.2761782249198959,1.6833080240952631,-0.8530489780716323,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.6703695198619287,0.6703695197405964,1.0242508636155767,-1.1007056120445708,-0.3653422906567928,0.8313126755466661,0.08966942913182453,-0.6703695198012625,0.12983274602124834,-1.180148023623026,0.8557903071884907,0.08232738905562928,-1.2917002859155442,0.7532266432015724,-0.8262895917357406,0
West Bromwich Albion FC,Huddersfield Town AFC,-0.35133907704959016,0.8539577906555301,-0.7932213581214019,0.8428306230030798,2023-02-09,A,A,E1,Winter,football-data-api,-0.9153348228041135,-0.5501654227022675,1.4857816696309458,-0.844020660857663,0.356450520089132,0.356450520089132,-0.844020660857663,-1.0058997562016885,-1.0508159622938735,0.16911073320486283,-0.5274424032269349,-1.3458758150848347,-0.5712295887253702,1.2396139944475033,1.4368690321363935,-0.6303274059507403,-0.07836181535284027,-0.027505295127924694,-0.07143634095130087,0.042140512417845145,1.6063944724059767,-0.9766340432802492,-1.3238722966157985,-0.35133907704959016,0.8539577906555301,0.8539577906555301,-0.35133907704959016,2.92053864498121,-0.18670171187119383,-3.606625058736108,-0.005017091159231445,-0.6684529779917455,-0.010122445214939794,2.4961724620105175,-0.19526987708182914,-6.905189601736438,0.011283480709692456,-0.8967251437558778,-0.1076178597756843,2.0698300897129935,-0.20537510086429764,-6.559244740396958,0.029640357207060288,4.620282238748708,0.009577600888426544,5.692816642407776,0.08729639429689881,1.955626843121006,-0.11572025026678627,1.1527216156937767,1.1208937882744947,9.647779179304434,-0.169859378634136,-0.21001030191111897,2.167323073649375,0.10614849947605982,mid,-1.3287209829161506,0.23201647112118018,-0.14795740554719874,-0.18643541084712656,1.8576540055916055,4.722850769407641,7.5917010915574075,1.389886151857943,0.0,0.0,0.0,0.0,-0.13815999513676827,-0.17996850826633903,0.05135741382351216,-0.057721306647495904,-0.13815999513676827,-0.17996850826633903,0.047560715398929906,-0.06878668063009517,-0.16790584110135529,-0.17996850826633903,0.04831359791752012,-0.07134888734519612,-0.21298785788553065,-0.26228754987520875,-0.5183210553488161,-0.2817180849095055,2.4369603013188543,-0.4769033687286064,-0.4392976851069795,-0.24329001449432322,-0.4487910733981208,1.1527216156937767,-0.5274424032269349,0.6136108038679581,0.0,0.0,0.0,0.0,0.0,0.0,0.5487097869207356,3.460467792726053,4.221359397588571,10.403266233084441,-2.952933259277742,2.116026804702676,0.0,0.0,-0.1316886362909775,1.224025830754466,0.0,0.0,-0.15798776510042523,1.2366217680517926,0.1129316925314138,-1.2761782249198959,1.6833080240952631,-0.8530489780716323,2.7755575615628914e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,-0.6291785037106443,0.6291785035999314,1.0135811158002674,-1.1482422568886497,-0.35133907704959016,0.8539577906555301,0.09919181232345542,-0.6291785036552878,0.12983274602124834,-1.180148023623026,0.8557903071884907,0.08232738905562928,-1.2917002859155442,0.7532266432015724,-0.8262895917357406,0
